date,site,lst,baseline_mean,baseline_std
2007-10-01,Haifa_Coastal_Urban,27.94,27.764285714285712,0.4335841764816128
2007-11-01,Haifa_Coastal_Urban,21.65,21.454285714285717,1.1747745477729927
2007-12-01,Haifa_Coastal_Urban,15.95,16.314285714285713,0.8759539018094726
2008-01-01,Haifa_Coastal_Urban,12.38,14.444285714285712,0.8765435365277477
2008-02-01,Haifa_Coastal_Urban,15.73,16.28625,1.368324705616324
2008-03-01,Haifa_Coastal_Urban,22.75,19.85875,1.6308493624051068
2008-04-01,Haifa_Coastal_Urban,26.18,23.98875,1.3639065479088264
2008-05-01,Haifa_Coastal_Urban,28.85,28.94875,0.8566285659490931
2008-06-01,Haifa_Coastal_Urban,33.78,32.71625,0.5441622000837607
2008-07-01,Haifa_Coastal_Urban,34.8,34.34375,0.6525759397517321
2008-08-01,Haifa_Coastal_Urban,33.27,33.905,0.4133141316584423
2008-09-01,Haifa_Coastal_Urban,31.32,31.885,0.5102100407815265
2008-10-01,Haifa_Coastal_Urban,27.29,27.78625,0.4061997221635122
2008-11-01,Haifa_Coastal_Urban,22.24,21.47875,1.0898287873396844
2008-12-01,Haifa_Coastal_Urban,16.49,16.26875,0.8211392347568979
2009-01-01,Haifa_Coastal_Urban,14.37,14.18625,1.0914333629288986
2009-02-01,Haifa_Coastal_Urban,16.39,16.224444444444444,1.2933107815903249
2009-03-01,Haifa_Coastal_Urban,18.96,20.18,1.804445898330011
2009-04-01,Haifa_Coastal_Urban,24.48,24.232222222222223,1.4701086505576533
2009-05-01,Haifa_Coastal_Urban,29.19,28.93777777777778,0.8019784563468298
2009-06-01,Haifa_Coastal_Urban,33.72,32.83444444444444,0.6203448861542883
2009-07-01,Haifa_Coastal_Urban,34.83,34.394444444444446,0.6290888472845285
2009-08-01,Haifa_Coastal_Urban,35.06,33.83444444444444,0.4407695290940355
2009-09-01,Haifa_Coastal_Urban,31.25,31.822222222222223,0.5130735273276585
2009-10-01,Haifa_Coastal_Urban,28.98,27.731111111111108,0.4144105586385456
2009-11-01,Haifa_Coastal_Urban,20.33,21.563333333333336,1.0505474763188958
2009-12-01,Haifa_Coastal_Urban,16.8,16.293333333333337,0.7716378684331148
2010-01-01,Haifa_Coastal_Urban,16.24,14.206666666666669,1.0227780795460957
2010-02-01,Haifa_Coastal_Urban,17.75,16.240999999999996,1.2204684892832476
2010-03-01,Haifa_Coastal_Urban,19.58,20.058,1.7444438782730858
2010-04-01,Haifa_Coastal_Urban,25.42,24.257,1.3882446950495917
2010-05-01,Haifa_Coastal_Urban,30.17,28.963,0.7603076862545699
2010-06-01,Haifa_Coastal_Urban,31.73,32.923,0.6484520028498632
2010-07-01,Haifa_Coastal_Urban,33.44,34.438,0.6088933495375938
2010-08-01,Haifa_Coastal_Urban,34.94,33.957,0.5682341066849127
2010-09-01,Haifa_Coastal_Urban,32.69,31.765000000000004,0.5164677036261706
2010-10-01,Haifa_Coastal_Urban,28.74,27.856,0.5555417776069294
2010-11-01,Haifa_Coastal_Urban,25.21,21.440000000000005,1.064487357056595
2010-12-01,Haifa_Coastal_Urban,19.1,16.344,0.744941459295815
2011-01-01,Haifa_Coastal_Urban,14.78,14.410000000000002,1.1590034033120384
2011-02-01,Haifa_Coastal_Urban,17.4,16.378181818181815,1.2440242616751342
2011-03-01,Haifa_Coastal_Urban,20.41,20.014545454545456,1.6611885120982728
2011-04-01,Haifa_Coastal_Urban,23.26,24.362727272727277,1.362887309421369
2011-05-01,Haifa_Coastal_Urban,26.88,29.072727272727278,0.8078996337304641
2011-06-01,Haifa_Coastal_Urban,32.15,32.81454545454546,0.7126200058427155
2011-07-01,Haifa_Coastal_Urban,33.83,34.347272727272724,0.6513231288552692
2011-08-01,Haifa_Coastal_Urban,34.17,34.04636363636364,0.6151792052284072
2011-09-01,Haifa_Coastal_Urban,31.69,31.84909090909091,0.5637810664691493
2011-10-01,Haifa_Coastal_Urban,27.42,27.93636363636364,0.5905975402467017
2011-11-01,Haifa_Coastal_Urban,19.22,21.782727272727275,1.520493938883618
2011-12-01,Haifa_Coastal_Urban,16.08,16.594545454545457,1.0908470436900282
2012-01-01,Haifa_Coastal_Urban,13.18,14.443636363636363,1.1051721379701236
2012-02-01,Haifa_Coastal_Urban,15.5,16.46333333333333,1.2222582180190693
2012-03-01,Haifa_Coastal_Urban,18.45,20.047500000000003,1.5879897240336174
2012-04-01,Haifa_Coastal_Urban,25.56,24.27083333333333,1.3378847506644982
2012-05-01,Haifa_Coastal_Urban,29.9,28.89,0.9970137228927012
2012-06-01,Haifa_Coastal_Urban,33.45,32.759166666666665,0.7060190357121245
2012-07-01,Haifa_Coastal_Urban,35.17,34.30416666666667,0.6387126019414266
2012-08-01,Haifa_Coastal_Urban,35.06,34.056666666666665,0.5876352197708641
2012-09-01,Haifa_Coastal_Urban,33.44,31.835833333333337,0.5395024363132006
2012-10-01,Haifa_Coastal_Urban,28.27,27.89333333333333,0.5825076407354254
2012-11-01,Haifa_Coastal_Urban,21.17,21.56916666666667,1.6275830286506177
2012-12-01,Haifa_Coastal_Urban,17.05,16.551666666666666,1.050634728787001
2013-01-01,Haifa_Coastal_Urban,16.03,14.338333333333336,1.1150934191059203
2013-02-01,Haifa_Coastal_Urban,17.39,16.389230769230767,1.200336491283878
2013-03-01,Haifa_Coastal_Urban,21.15,19.924615384615382,1.5836277728926464
2013-04-01,Haifa_Coastal_Urban,25.94,24.37,1.3298934794436232
2013-05-01,Haifa_Coastal_Urban,29.86,28.967692307692307,0.994821205428006
2013-06-01,Haifa_Coastal_Urban,32.61,32.81230769230769,0.7025922696955164
2013-07-01,Haifa_Coastal_Urban,33.51,34.37076923076923,0.6569812470492281
2013-08-01,Haifa_Coastal_Urban,34.09,34.13384615384616,0.627674789222605
2013-09-01,Haifa_Coastal_Urban,31.67,31.95923076923077,0.6817313930777223
2013-10-01,Haifa_Coastal_Urban,27.72,27.92230769230769,0.5674086394324322
2013-11-01,Haifa_Coastal_Urban,23.47,21.538461538461544,1.5622198210337657
2013-12-01,Haifa_Coastal_Urban,14.75,16.59,1.0153570800462275
2014-01-01,Haifa_Coastal_Urban,15.78,14.468461538461542,1.166167842078247
2014-02-01,Haifa_Coastal_Urban,17.67,16.460714285714285,1.183855918245474
2014-03-01,Haifa_Coastal_Urban,21.07,20.01214285714286,1.5563476899035549
2014-04-01,Haifa_Coastal_Urban,25.24,24.482142857142858,1.3448544592198506
2014-05-01,Haifa_Coastal_Urban,29.5,29.03142857142857,0.9850955216694404
2014-06-01,Haifa_Coastal_Urban,33.68,32.79785714285715,0.6771907874723063
2014-07-01,Haifa_Coastal_Urban,33.67,34.309285714285714,0.6718225989021243
2014-08-01,Haifa_Coastal_Urban,33.49,34.13071428571429,0.6031642751830909
2014-09-01,Haifa_Coastal_Urban,31.82,31.938571428571432,0.659531968582583
2014-10-01,Haifa_Coastal_Urban,28.18,27.907857142857143,0.5478233652925362
2014-11-01,Haifa_Coastal_Urban,21.37,21.676428571428573,1.587225964926313
2014-12-01,Haifa_Coastal_Urban,17.45,16.458571428571428,1.092462688275772
2015-01-01,Haifa_Coastal_Urban,14.72,14.56214285714286,1.1739688016522187
2015-02-01,Haifa_Coastal_Urban,16.0,16.541333333333334,1.1827502252116018
2015-03-01,Haifa_Coastal_Urban,20.06,20.082666666666668,1.524403708558421
2015-04-01,Haifa_Coastal_Urban,23.43,24.532666666666668,1.310623988066462
2015-05-01,Haifa_Coastal_Urban,30.5,29.062666666666665,0.956940561422306
2015-06-01,Haifa_Coastal_Urban,31.26,32.85666666666667,0.691165337534749
2015-07-01,Haifa_Coastal_Urban,34.16,34.266666666666666,0.668096086616574
2015-08-01,Haifa_Coastal_Urban,34.82,34.088,0.6043083413527995
2015-09-01,Haifa_Coastal_Urban,32.81,31.93066666666667,0.636277866823547
2015-10-01,Haifa_Coastal_Urban,27.38,27.926,0.5325518083449051
2015-11-01,Haifa_Coastal_Urban,22.36,21.656,1.5315342447549594
2015-12-01,Haifa_Coastal_Urban,16.73,16.52466666666667,1.083399851437704
2016-01-01,Haifa_Coastal_Urban,15.47,14.572666666666668,1.131998653877712
2016-02-01,Haifa_Coastal_Urban,17.7,16.5075,1.150631710554395
2016-03-01,Haifa_Coastal_Urban,20.47,20.08125,1.472724798912999
2016-04-01,Haifa_Coastal_Urban,26.69,24.46375,1.2958439978124938
2016-05-01,Haifa_Coastal_Urban,29.22,29.152500000000003,0.9918702872183776
2016-06-01,Haifa_Coastal_Urban,33.28,32.756874999999994,0.7779436033543815
2016-07-01,Haifa_Coastal_Urban,35.1,34.260000000000005,0.6459927760173999
2016-08-01,Haifa_Coastal_Urban,34.21,34.133750000000006,0.6118265004612558
2016-09-01,Haifa_Coastal_Urban,32.25,31.985625,0.6528294187611339
2016-10-01,Haifa_Coastal_Urban,29.43,27.891875,0.5322933871465998
2016-11-01,Haifa_Coastal_Urban,21.08,21.7,1.490033556669111
2016-12-01,Haifa_Coastal_Urban,15.27,16.537499999999998,1.0479217528040925
2017-01-01,Haifa_Coastal_Urban,13.77,14.62875,1.1163862832072655
2017-02-01,Haifa_Coastal_Urban,16.7,16.57764705882353,1.1510241603229092
2017-03-01,Haifa_Coastal_Urban,20.75,20.10411764705882,1.4290733834531095
2017-04-01,Haifa_Coastal_Urban,25.25,24.59470588235294,1.3659434360866616
2017-05-01,Haifa_Coastal_Urban,30.28,29.156470588235297,0.9605138024546458
2017-06-01,Haifa_Coastal_Urban,33.2,32.787647058823524,0.7638515023530806
2017-07-01,Haifa_Coastal_Urban,35.05,34.309411764705885,0.6578228350801919
2017-08-01,Haifa_Coastal_Urban,34.5,34.138235294117656,0.5926870516355751
2017-09-01,Haifa_Coastal_Urban,32.33,32.001176470588234,0.635343237480155
2017-10-01,Haifa_Coastal_Urban,28.51,27.98235294117647,0.6362343260521698
2017-11-01,Haifa_Coastal_Urban,22.1,21.663529411764703,1.4505341308310822
2017-12-01,Haifa_Coastal_Urban,17.6,16.462941176470586,1.060193170522962
2018-01-01,Haifa_Coastal_Urban,14.69,14.578235294117649,1.1008192136661088
2018-02-01,Haifa_Coastal_Urban,17.56,16.584444444444443,1.11702979170457
2018-03-01,Haifa_Coastal_Urban,21.92,20.14,1.3947380103973144
2018-04-01,Haifa_Coastal_Urban,25.63,24.63111111111111,1.3341306439638507
2018-05-01,Haifa_Coastal_Urban,29.65,29.21888888888889,0.968734097487018
2018-06-01,Haifa_Coastal_Urban,32.92,32.81055555555555,0.7473913237720069
2018-07-01,Haifa_Coastal_Urban,33.81,34.35055555555556,0.6616243133577724
2018-08-01,Haifa_Coastal_Urban,32.98,34.15833333333334,0.5812790157210626
2018-09-01,Haifa_Coastal_Urban,32.96,32.019444444444446,0.6212271747230469
2018-10-01,Haifa_Coastal_Urban,26.45,28.011666666666667,0.6296427558544607
2018-11-01,Haifa_Coastal_Urban,21.98,21.68777777777778,1.4109802831638452
2018-12-01,Haifa_Coastal_Urban,16.24,16.52611111111111,1.0628825339828258
2019-01-01,Haifa_Coastal_Urban,14.46,14.584444444444449,1.0682763589469568
2019-02-01,Haifa_Coastal_Urban,16.39,16.63578947368421,1.1083887995618469
2019-03-01,Haifa_Coastal_Urban,19.39,20.23368421052632,1.4156200468201434
2019-04-01,Haifa_Coastal_Urban,23.3,24.683684210526312,1.3166380187867204
2019-05-01,Haifa_Coastal_Urban,29.89,29.241578947368424,0.9466212615748164
2019-06-01,Haifa_Coastal_Urban,32.78,32.81631578947368,0.726767657556509
2019-07-01,Haifa_Coastal_Urban,34.34,34.3221052631579,0.6548331335145907
2019-08-01,Haifa_Coastal_Urban,33.85,34.09631578947369,0.6262517289957579
2019-09-01,Haifa_Coastal_Urban,32.5,32.06894736842106,0.6411265669536719
2019-10-01,Haifa_Coastal_Urban,29.62,27.929473684210524,0.709071957516071
2019-11-01,Haifa_Coastal_Urban,23.13,21.703157894736844,1.3728642104559643
2019-12-01,Haifa_Coastal_Urban,17.11,16.511052631578945,1.0350195636199466
2020-01-01,Haifa_Coastal_Urban,13.87,14.577894736842106,1.0385704862794627
2020-02-01,Haifa_Coastal_Urban,15.96,16.6235,1.0802254881565967
2020-03-01,Haifa_Coastal_Urban,20.14,20.1915,1.3907183868702349
2020-04-01,Haifa_Coastal_Urban,23.72,24.6145,1.31834216068196
2020-05-01,Haifa_Coastal_Urban,31.94,29.274,0.9327119485389734
2020-06-01,Haifa_Coastal_Urban,31.62,32.814499999999995,0.7074303015696648
2020-07-01,Haifa_Coastal_Urban,33.57,34.32300000000001,0.6373803293250633
2020-08-01,Haifa_Coastal_Urban,34.11,34.08400000000001,0.6120319909079406
2020-09-01,Haifa_Coastal_Urban,33.06,32.090500000000006,0.6314267470119596
2020-10-01,Haifa_Coastal_Urban,30.2,28.014,0.786901986807827
2020-11-01,Haifa_Coastal_Urban,21.69,21.7745,1.3738094367200473
2020-12-01,Haifa_Coastal_Urban,17.15,16.541,1.0162775211525643
2021-01-01,Haifa_Coastal_Urban,16.48,14.5425,1.023188386214489
2021-02-01,Haifa_Coastal_Urban,17.87,16.59190476190476,1.0627822874305866
2021-03-01,Haifa_Coastal_Urban,20.44,20.189047619047617,1.3555511969745178
2021-04-01,Haifa_Coastal_Urban,25.92,24.57190476190476,1.2997023468764648
2021-05-01,Haifa_Coastal_Urban,31.25,29.400952380952383,1.0793095235469057
2021-06-01,Haifa_Coastal_Urban,32.67,32.75761904761904,0.7371424880028605
2021-07-01,Haifa_Coastal_Urban,34.3,34.28714285714287,0.642605188721215
2021-08-01,Haifa_Coastal_Urban,34.96,34.085238095238104,0.5965619753857859
2021-09-01,Haifa_Coastal_Urban,31.96,32.13666666666667,0.6507867034085234
2021-10-01,Haifa_Coastal_Urban,28.69,28.11809523809524,0.903219901505824
2021-11-01,Haifa_Coastal_Urban,23.25,21.77047619047619,1.3391507614547224
2021-12-01,Haifa_Coastal_Urban,14.98,16.57,0.9994198317023736
2022-01-01,Haifa_Coastal_Urban,14.22,14.634761904761907,1.0832018235196017
2022-02-01,Haifa_Coastal_Urban,16.84,16.65,1.0723672078963569
2022-03-01,Haifa_Coastal_Urban,17.97,20.200454545454544,1.3239640236542445
2022-04-01,Haifa_Coastal_Urban,25.39,24.63318181818181,1.3005361032451797
2022-05-01,Haifa_Coastal_Urban,28.43,29.485000000000003,1.1246533857572467
2022-06-01,Haifa_Coastal_Urban,33.1,32.75363636363635,0.7196199092943535
2022-07-01,Haifa_Coastal_Urban,34.23,34.28772727272728,0.6271244413472216
2022-08-01,Haifa_Coastal_Urban,33.62,34.12500000000001,0.6113275951332716
2022-09-01,Haifa_Coastal_Urban,31.62,32.12863636363637,0.6362187064400437
2022-10-01,Haifa_Coastal_Urban,27.85,28.144090909090917,0.8898456746398922
2022-11-01,Haifa_Coastal_Urban,22.74,21.837727272727275,1.344406159639981
2022-12-01,Haifa_Coastal_Urban,17.68,16.49772727272727,1.0325646840948164
2023-01-01,Haifa_Coastal_Urban,16.5,14.615909090909094,1.060788830881502
2023-02-01,Haifa_Coastal_Urban,15.87,16.658260869565215,1.0484605692239417
2023-03-01,Haifa_Coastal_Urban,21.61,20.103478260869565,1.3745928610307994
2023-04-01,Haifa_Coastal_Urban,24.06,24.66608695652173,1.2803967394041116
2023-05-01,Haifa_Coastal_Urban,28.5,29.43913043478261,1.1206001356557214
2023-06-01,Haifa_Coastal_Urban,31.98,32.7686956521739,0.7067743908247465
2023-07-01,Haifa_Coastal_Urban,34.91,34.28521739130436,0.6128240854305534
2023-08-01,Haifa_Coastal_Urban,33.23,34.10304347826088,0.6064834164157767
2023-09-01,Haifa_Coastal_Urban,32.72,32.10652173913044,0.6305741157191753
2023-10-01,Haifa_Coastal_Urban,28.31,28.13130434782609,0.8715467146913745
2023-11-01,Haifa_Coastal_Urban,23.65,21.87695652173913,1.3269014993332424
2023-12-01,Haifa_Coastal_Urban,17.93,16.549130434782608,1.038508165344003
2024-01-01,Haifa_Coastal_Urban,15.61,14.697826086956525,1.1083606096874423
2024-02-01,Haifa_Coastal_Urban,14.12,16.62541666666667,1.0379619628059034
2024-03-01,Haifa_Coastal_Urban,19.26,20.16625,1.3791011959590391
2024-04-01,Haifa_Coastal_Urban,25.63,24.640833333333333,1.2583492176749618
2024-05-01,Haifa_Coastal_Urban,27.34,29.4,1.1126075912800135
2024-06-01,Haifa_Coastal_Urban,33.1,32.73583333333334,0.7097391845917255
2024-07-01,Haifa_Coastal_Urban,33.63,34.31125,0.612772122336716
2024-08-01,Haifa_Coastal_Urban,32.81,34.06666666666667,0.6193451427088956
2024-09-01,Haifa_Coastal_Urban,30.77,32.132083333333334,0.6292989831113089
2024-10-01,Haifa_Coastal_Urban,26.49,28.13875,0.8531696018759797
2024-11-01,Haifa_Coastal_Urban,20.46,21.95083333333333,1.347257816154134
2024-12-01,Haifa_Coastal_Urban,16.09,16.60666666666667,1.054067346527011
2025-01-01,Haifa_Coastal_Urban,14.34,14.735833333333332,1.0998731810953266
2025-02-01,Haifa_Coastal_Urban,14.4,16.5252,1.132942775842334
2025-03-01,Haifa_Coastal_Urban,20.35,20.13,1.3621765671160255
2025-04-01,Haifa_Coastal_Urban,23.19,24.6804,1.2476393709722375
2025-05-01,Haifa_Coastal_Urban,27.63,29.3176,1.1645001789036646
2025-06-01,Haifa_Coastal_Urban,32.07,32.750400000000006,0.69860265291986
2025-07-01,Haifa_Coastal_Urban,32.68,34.284,0.6151490334328201
2025-08-01,Haifa_Coastal_Urban,31.62,34.016400000000004,0.6563337565598776
2025-09-01,Haifa_Coastal_Urban,30.77,32.077600000000004,0.6735928542772209
2025-10-01,Haifa_Coastal_Urban,26.3,28.0728,0.8979445045955422
2025-11-01,Haifa_Coastal_Urban,22.77,21.8912,1.352175161237133
2025-12-01,Haifa_Coastal_Urban,14.94,16.586000000000002,1.0370350363737315
2026-01-01,Haifa_Coastal_Urban,12.47,14.719999999999995,1.079621847376818
2026-02-01,Haifa_Coastal_Urban,16.02,16.44346153846154,1.1857181530454606
2026-03-01,Haifa_Coastal_Urban,15.88,20.138461538461534,1.335352215133348
2026-04-01,Haifa_Coastal_Urban,21.22,24.62307692307693,1.2568906690106958
2026-05-01,Haifa_Coastal_Urban,24.07,29.25269230769231,1.1880052447436678
2000-02-01,Hula_Valley_Wetland,24.25,,
2000-03-01,Hula_Valley_Wetland,23.95,,
2000-04-01,Hula_Valley_Wetland,28.0,,
2000-05-01,Hula_Valley_Wetland,35.11,,
2000-06-01,Hula_Valley_Wetland,38.75,,
2000-07-01,Hula_Valley_Wetland,40.21,,
2000-08-01,Hula_Valley_Wetland,38.19,,
2000-09-01,Hula_Valley_Wetland,36.15,,
2000-10-01,Hula_Valley_Wetland,31.37,,
2000-11-01,Hula_Valley_Wetland,27.09,,
2000-12-01,Hula_Valley_Wetland,18.84,,
2001-01-01,Hula_Valley_Wetland,17.96,,
2001-02-01,Hula_Valley_Wetland,18.89,,
2001-03-01,Hula_Valley_Wetland,26.85,,
2001-04-01,Hula_Valley_Wetland,31.26,,
2001-05-01,Hula_Valley_Wetland,36.71,,
2001-06-01,Hula_Valley_Wetland,41.09,,
2001-07-01,Hula_Valley_Wetland,39.81,,
2001-08-01,Hula_Valley_Wetland,39.48,,
2001-09-01,Hula_Valley_Wetland,36.33,,
2001-10-01,Hula_Valley_Wetland,32.58,,
2001-11-01,Hula_Valley_Wetland,24.21,,
2001-12-01,Hula_Valley_Wetland,18.23,,
2002-01-01,Hula_Valley_Wetland,16.21,,
2002-02-01,Hula_Valley_Wetland,21.25,,
2002-03-01,Hula_Valley_Wetland,26.34,,
2002-04-01,Hula_Valley_Wetland,26.6,,
2002-05-01,Hula_Valley_Wetland,33.73,,
2002-06-01,Hula_Valley_Wetland,38.04,,
2002-07-01,Hula_Valley_Wetland,38.86,,
2002-08-01,Hula_Valley_Wetland,38.46,,
2002-09-01,Hula_Valley_Wetland,36.33,,
2002-10-01,Hula_Valley_Wetland,32.6,,
2002-11-01,Hula_Valley_Wetland,26.65,,
2002-12-01,Hula_Valley_Wetland,18.57,,
2003-01-01,Hula_Valley_Wetland,17.55,,
2003-02-01,Hula_Valley_Wetland,15.52,21.46333333333333,2.6863606111863185
2003-03-01,Hula_Valley_Wetland,19.02,25.71333333333333,1.548235554860221
2003-04-01,Hula_Valley_Wetland,25.13,28.620000000000005,2.39106670755962
2003-05-01,Hula_Valley_Wetland,36.51,35.18333333333333,1.4913528533963178
2003-06-01,Hula_Valley_Wetland,36.61,39.29333333333333,1.5959427725746749
2003-07-01,Hula_Valley_Wetland,38.31,39.62666666666667,0.6934214687571583
2003-08-01,Hula_Valley_Wetland,38.69,38.71,0.680367547726961
2003-09-01,Hula_Valley_Wetland,35.67,36.27,0.1039230484541324
2003-10-01,Hula_Valley_Wetland,32.57,32.18333333333334,0.7044383105235918
2003-11-01,Hula_Valley_Wetland,25.26,25.98333333333333,1.5514294483905258
2003-12-01,Hula_Valley_Wetland,18.14,18.546666666666667,0.3056686659331197
2004-01-01,Hula_Valley_Wetland,17.36,17.24,0.9152595260361948
2004-02-01,Hula_Valley_Wetland,15.83,19.9775,3.693484127487216
2004-03-01,Hula_Valley_Wetland,24.89,24.04,3.5774571975077496
2004-04-01,Hula_Valley_Wetland,31.5,27.7475,2.6184903411444296
2004-05-01,Hula_Valley_Wetland,33.19,35.51499999999999,1.386638621511268
2004-06-01,Hula_Valley_Wetland,37.81,38.6225,1.8703186003102985
2004-07-01,Hula_Valley_Wetland,39.56,39.2975,0.8683077411455764
2004-08-01,Hula_Valley_Wetland,38.64,38.705,0.5556077753235632
2004-09-01,Hula_Valley_Wetland,37.35,36.12,0.3117691453623963
2004-10-01,Hula_Valley_Wetland,33.23,32.28,0.6067948582511221
2004-11-01,Hula_Valley_Wetland,24.07,25.8025,1.3173553051473994
2004-12-01,Hula_Valley_Wetland,16.72,18.445,0.3219213154380013
2005-01-01,Hula_Valley_Wetland,16.23,17.27,0.7497110554518098
2005-02-01,Hula_Valley_Wetland,20.05,19.148,3.6975289045523367
2005-03-01,Hula_Valley_Wetland,25.1,24.21,3.121401928621177
2005-04-01,Hula_Valley_Wetland,29.53,28.498,2.821102621316708
2005-05-01,Hula_Valley_Wetland,33.13,35.05,1.5884583721331835
2005-06-01,Hula_Valley_Wetland,36.77,38.46,1.6600000000000013
2005-07-01,Hula_Valley_Wetland,38.92,39.35,0.761084752179414
2005-08-01,Hula_Valley_Wetland,37.87,38.69199999999999,0.4820477154805313
2005-09-01,Hula_Valley_Wetland,36.65,36.366,0.612764228720966
2005-10-01,Hula_Valley_Wetland,31.99,32.47,0.6757588327206668
2005-11-01,Hula_Valley_Wetland,22.79,25.456,1.379086654275212
2005-12-01,Hula_Valley_Wetland,19.77,18.1,0.8202743443507183
2006-01-01,Hula_Valley_Wetland,15.98,17.062,0.7986676405113706
2006-02-01,Hula_Valley_Wetland,21.7,19.29833333333333,3.3276082501801
2006-03-01,Hula_Valley_Wetland,22.72,24.35833333333333,2.815410568046279
2006-04-01,Hula_Valley_Wetland,26.02,28.67,2.558202493939837
2006-05-01,Hula_Valley_Wetland,34.35,34.73,1.622639824483548
2006-06-01,Hula_Valley_Wetland,37.87,38.178333333333335,1.6372222410737858
2006-07-01,Hula_Valley_Wetland,37.91,39.278333333333336,0.7030054528000952
2006-08-01,Hula_Valley_Wetland,39.13,38.555,0.5463606867262685
2006-09-01,Hula_Valley_Wetland,38.04,36.41333333333333,0.5602023443959038
2006-10-01,Hula_Valley_Wetland,31.13,32.39,0.6353896442341493
2006-11-01,Hula_Valley_Wetland,22.63,25.011666666666667,1.6450217830371323
2006-12-01,Hula_Valley_Wetland,19.51,18.37833333333333,1.0015471365176316
2007-01-01,Hula_Valley_Wetland,16.27,16.881666666666668,0.8398908659264409
2007-02-01,Hula_Valley_Wetland,18.94,19.64142857142857,3.1704070641450683
2007-03-01,Hula_Valley_Wetland,23.7,24.124285714285715,2.643651875360151
2007-04-01,Hula_Valley_Wetland,23.81,28.291428571428572,2.541039344910062
2007-05-01,Hula_Valley_Wetland,34.06,34.67571428571428,1.4882076148044343
2007-06-01,Hula_Valley_Wetland,38.61,38.13428571428572,1.499109259336548
2007-07-01,Hula_Valley_Wetland,39.11,39.08285714285715,0.8242110224474138
2007-08-01,Hula_Valley_Wetland,38.46,38.637142857142855,0.5440500677239887
2007-09-01,Hula_Valley_Wetland,36.21,36.64571428571429,0.7997053028638559
2007-10-01,Hula_Valley_Wetland,32.61,32.21,0.750488729651107
2007-11-01,Hula_Valley_Wetland,24.4,24.67142857142857,1.7508324550665282
2007-12-01,Hula_Valley_Wetland,17.07,18.54,1.009389254285317
2008-01-01,Hula_Valley_Wetland,15.15,16.794285714285714,0.800809114642958
2008-02-01,Hula_Valley_Wetland,19.3,19.55375,2.9456841916849905
2008-03-01,Hula_Valley_Wetland,26.55,24.07125,2.4521386438314274
2008-04-01,Hula_Valley_Wetland,31.91,27.731250000000003,2.8363479410779537
2008-05-01,Hula_Valley_Wetland,37.36,34.598749999999995,1.3949033504665678
2008-06-01,Hula_Valley_Wetland,39.87,38.19375,1.398059241540624
2008-07-01,Hula_Valley_Wetland,39.62,39.08625,0.7631314715415323
2008-08-01,Hula_Valley_Wetland,38.38,38.615,0.5075712476377792
2008-09-01,Hula_Valley_Wetland,36.3,36.59125,0.7562395217692038
2008-10-01,Hula_Valley_Wetland,29.76,32.26,0.7090637690443843
2008-11-01,Hula_Valley_Wetland,25.13,24.6375,1.6237940580187942
2008-12-01,Hula_Valley_Wetland,20.44,18.35625,1.069311360509317
2009-01-01,Hula_Valley_Wetland,15.55,16.58875,0.9421470540359248
2009-02-01,Hula_Valley_Wetland,19.43,19.52555555555556,2.7567331713058083
2009-03-01,Hula_Valley_Wetland,23.43,24.346666666666668,2.438042247378007
2009-04-01,Hula_Valley_Wetland,28.31,28.19555555555556,2.9965776775811737
2009-05-01,Hula_Valley_Wetland,35.92,34.90555555555555,1.596778875667441
2009-06-01,Hula_Valley_Wetland,39.53,38.38,1.4221286861602929
2009-07-01,Hula_Valley_Wetland,39.51,39.14555555555555,0.7356818454860625
2009-08-01,Hula_Valley_Wetland,39.43,38.58888888888888,0.4812079707476916
2009-09-01,Hula_Valley_Wetland,35.29,36.558888888888895,0.714028088460889
2009-10-01,Hula_Valley_Wetland,32.42,31.98222222222222,1.065067812134252
2009-11-01,Hula_Valley_Wetland,21.88,24.69222222222222,1.5277661615720008
2009-12-01,Hula_Valley_Wetland,17.14,18.587777777777777,1.2177620639699882
2010-01-01,Hula_Valley_Wetland,16.97,16.473333333333336,0.9468764438932884
2010-02-01,Hula_Valley_Wetland,17.36,19.516,2.599248609374127
2010-03-01,Hula_Valley_Wetland,25.3,24.255000000000003,2.316814143986906
2010-04-01,Hula_Valley_Wetland,30.85,28.207,2.8254323169698794
2010-05-01,Hula_Valley_Wetland,35.39,35.007,1.5392570357877926
2010-06-01,Hula_Valley_Wetland,37.5,38.495000000000005,1.389238400467441
2010-07-01,Hula_Valley_Wetland,39.03,39.182,0.7031168703233724
2010-08-01,Hula_Valley_Wetland,40.04,38.673,0.5259076809563528
2010-09-01,Hula_Valley_Wetland,37.43,36.432,0.7837062941916159
2010-10-01,Hula_Valley_Wetland,32.86,32.026,1.013653458206172
2010-11-01,Hula_Valley_Wetland,28.53,24.411,1.6928047075128834
2010-12-01,Hula_Valley_Wetland,19.44,18.443,1.2360335306491042
2011-01-01,Hula_Valley_Wetland,16.59,16.523000000000003,0.9064344065255538
2011-02-01,Hula_Valley_Wetland,18.45,19.320000000000004,2.5501098015575723
2011-03-01,Hula_Valley_Wetland,24.98,24.35,2.220391857308075
2011-04-01,Hula_Valley_Wetland,25.75,28.44727272727273,2.796390855760657
2011-05-01,Hula_Valley_Wetland,30.52,35.04181818181818,1.464826393685055
